EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.46941 | train_acc: 86.192 | train_precision: 0.833 | train_recall: 0.143 | train_auc: 0.569
test_loss: 0.58465 | test_acc: 82.812 | test_precision: 1.000 | test_recall: 0.593 | test_auc: 0.796

>>>>>>[SELLA] - 1.3 - 8/30: train_loss: 0.58071 | train_acc: 88.827 | train_precision: 1.000 | train_recall: 0.730 | train_auc: 0.865
val_loss: 0.58313 | val_acc: 86.667 | val_precision: 0.929 | val_recall: 0.722 | val_auc: 0.843
test_loss: 0.57817 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.3 - 9/30: train_loss: 0.57436 | train_acc: 89.944 | train_precision: 1.000 | train_recall: 0.757 | train_auc: 0.878
val_loss: 0.57648 | val_acc: 91.111 | val_precision: 0.938 | val_recall: 0.833 | val_auc: 0.898
test_loss: 0.57198 | test_acc: 85.938 | test_precision: 1.000 | test_recall: 0.667 | test_auc: 0.833

>>>>>>[SELLA] - 1.3 - 10/30: train_loss: 0.56297 | train_acc: 89.944 | train_precision: 1.000 | train_recall: 0.757 | train_auc: 0.878
val_loss: 0.57009 | val_acc: 93.333 | val_precision: 1.000 | val_recall: 0.833 | val_auc: 0.917
test_loss: 0.56593 | test_acc: 87.500 | test_precision: 1.000 | test_recall: 0.704 | test_auc: 0.852

>>>>>>[SELLA] - 1.3 - 11/30: train_loss: 0.55939 | train_acc: 89.944 | train_precision: 1.000 | train_recall: 0.757 | train_auc: 0.878
val_loss: 0.56361 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.55995 | test_acc: 87.500 | test_precision: 1.000 | test_recall: 0.704 | test_auc: 0.852

>>>>>>[SELLA] - 1.3 - 12/30: train_loss: 0.55503 | train_acc: 89.944 | train_precision: 1.000 | train_recall: 0.757 | train_auc: 0.878
val_loss: 0.55725 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.55397 | test_acc: 90.625 | test_precision: 1.000 | test_recall: 0.778 | test_auc: 0.889

>>>>>>[SELLA] - 1.3 - 13/30: train_loss: 0.54705 | train_acc: 91.061 | train_precision: 1.000 | train_recall: 0.784 | train_auc: 0.892
val_loss: 0.55101 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.54816 | test_acc: 93.750 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[SELLA] - 1.3 - 14/30: train_loss: 0.54525 | train_acc: 91.061 | train_precision: 1.000 | train_recall: 0.784 | train_auc: 0.892
val_loss: 0.54503 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.54258 | test_acc: 93.750 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[SELLA] - 1.3 - 15/30: train_loss: 0.53415 | train_acc: 93.296 | train_precision: 1.000 | train_recall: 0.838 | train_auc: 0.919
val_loss: 0.53932 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.53706 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.3 - 16/30: train_loss: 0.53065 | train_acc: 93.855 | train_precision: 1.000 | train_recall: 0.851 | train_auc: 0.926
val_loss: 0.53338 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.53143 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.3 - 17/30: train_loss: 0.52313 | train_acc: 93.855 | train_precision: 1.000 | train_recall: 0.851 | train_auc: 0.926
val_loss: 0.52758 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.52599 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 18/30: train_loss: 0.51693 | train_acc: 94.413 | train_precision: 1.000 | train_recall: 0.865 | train_auc: 0.932
val_loss: 0.52188 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.52058 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 19/30: train_loss: 0.51465 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.51620 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.51531 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 20/30: train_loss: 0.50803 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.51071 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.51013 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 21/30: train_loss: 0.49976 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.50545 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.50503 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 22/30: train_loss: 0.49553 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.50013 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.50002 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 23/30: train_loss: 0.48678 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.49486 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.49508 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 24/30: train_loss: 0.48404 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.48959 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.49020 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 25/30: train_loss: 0.48246 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.48445 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.48536 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 26/30: train_loss: 0.47502 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.47959 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.48066 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 27/30: train_loss: 0.46990 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.47458 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.47595 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 28/30: train_loss: 0.46589 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.46972 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.47133 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 29/30: train_loss: 0.45945 | train_acc: 96.648 | train_precision: 1.000 | train_recall: 0.919 | train_auc: 0.959
val_loss: 0.46515 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.46684 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.3 - 30/30: train_loss: 0.45407 | train_acc: 96.089 | train_precision: 1.000 | train_recall: 0.905 | train_auc: 0.953
val_loss: 0.46025 | val_acc: 95.556 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.46240 | test_acc: 96.875 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[SELLA] - 1.4 - 1/30: train_loss: 0.66655 | train_acc: 59.016 | train_precision: 0.500 | train_recall: 0.467 | train_auc: 0.571
val_loss: 0.65184 | val_acc: 65.854 | val_precision: 0.600 | val_recall: 0.529 | val_auc: 0.640
test_loss: 0.65249 | test_acc: 70.312 | test_precision: 0.682 | test_recall: 0.556 | test_auc: 0.683

>>>>>>[SELLA] - 1.4 - 2/30: train_loss: 0.65831 | train_acc: 64.481 | train_precision: 0.576 | train_recall: 0.507 | train_auc: 0.624
val_loss: 0.64367 | val_acc: 65.854 | val_precision: 0.600 | val_recall: 0.529 | val_auc: 0.640
test_loss: 0.64530 | test_acc: 70.312 | test_precision: 0.682 | test_recall: 0.556 | test_auc: 0.683

>>>>>>[SELLA] - 1.4 - 3/30: train_loss: 0.65036 | train_acc: 65.574 | train_precision: 0.597 | train_recall: 0.493 | train_auc: 0.631
val_loss: 0.63555 | val_acc: 65.854 | val_precision: 0.600 | val_recall: 0.529 | val_auc: 0.640
test_loss: 0.63813 | test_acc: 71.875 | test_precision: 0.714 | test_recall: 0.556 | test_auc: 0.697

>>>>>>[SELLA] - 1.4 - 4/30: train_loss: 0.64334 | train_acc: 66.120 | train_precision: 0.607 | train_recall: 0.493 | train_auc: 0.636
val_loss: 0.62739 | val_acc: 68.293 | val_precision: 0.643 | val_recall: 0.529 | val_auc: 0.661
test_loss: 0.63109 | test_acc: 71.875 | test_precision: 0.737 | test_recall: 0.519 | test_auc: 0.692

>>>>>>[SELLA] - 1.4 - 5/30: train_loss: 0.63538 | train_acc: 66.667 | train_precision: 0.617 | train_recall: 0.493 | train_auc: 0.640
val_loss: 0.61968 | val_acc: 70.732 | val_precision: 0.692 | val_recall: 0.529 | val_auc: 0.681
test_loss: 0.62421 | test_acc: 75.000 | test_precision: 0.789 | test_recall: 0.556 | test_auc: 0.724

>>>>>>[SELLA] - 1.4 - 6/30: train_loss: 0.62783 | train_acc: 72.678 | train_precision: 0.692 | train_recall: 0.600 | train_auc: 0.707
val_loss: 0.61220 | val_acc: 73.171 | val_precision: 0.714 | val_recall: 0.588 | val_auc: 0.711
test_loss: 0.61738 | test_acc: 76.562 | test_precision: 0.800 | test_recall: 0.593 | test_auc: 0.742

>>>>>>[SELLA] - 1.4 - 7/30: train_loss: 0.62047 | train_acc: 74.863 | train_precision: 0.723 | train_recall: 0.627 | train_auc: 0.730
val_loss: 0.60465 | val_acc: 78.049 | val_precision: 0.786 | val_recall: 0.647 | val_auc: 0.761
test_loss: 0.61063 | test_acc: 76.562 | test_precision: 0.800 | test_recall: 0.593 | test_auc: 0.742

>>>>>>[SELLA] - 1.4 - 8/30: train_loss: 0.61280 | train_acc: 77.596 | train_precision: 0.774 | train_recall: 0.640 | train_auc: 0.755
val_loss: 0.59746 | val_acc: 80.488 | val_precision: 0.846 | val_recall: 0.647 | val_auc: 0.782
test_loss: 0.60410 | test_acc: 76.562 | test_precision: 0.800 | test_recall: 0.593 | test_auc: 0.742

>>>>>>[SELLA] - 1.4 - 9/30: train_loss: 0.60585 | train_acc: 78.689 | train_precision: 0.790 | train_recall: 0.653 | train_auc: 0.766
val_loss: 0.59007 | val_acc: 82.927 | val_precision: 0.917 | val_recall: 0.647 | val_auc: 0.803
test_loss: 0.59748 | test_acc: 81.250 | test_precision: 0.895 | test_recall: 0.630 | test_auc: 0.788

>>>>>>[SELLA] - 1.4 - 10/30: train_loss: 0.59890 | train_acc: 80.874 | train_precision: 0.845 | train_recall: 0.653 | train_auc: 0.785
val_loss: 0.58291 | val_acc: 85.366 | val_precision: 0.923 | val_recall: 0.706 | val_auc: 0.832
test_loss: 0.59111 | test_acc: 84.375 | test_precision: 0.947 | test_recall: 0.667 | test_auc: 0.820

>>>>>>[SELLA] - 1.4 - 11/30: train_loss: 0.59196 | train_acc: 81.967 | train_precision: 0.875 | train_recall: 0.653 | train_auc: 0.794
val_loss: 0.57595 | val_acc: 87.805 | val_precision: 0.929 | val_recall: 0.765 | val_auc: 0.862
test_loss: 0.58470 | test_acc: 84.375 | test_precision: 0.947 | test_recall: 0.667 | test_auc: 0.820

>>>>>>[SELLA] - 1.4 - 12/30: train_loss: 0.58488 | train_acc: 84.699 | train_precision: 0.898 | train_recall: 0.707 | train_auc: 0.826
val_loss: 0.56922 | val_acc: 87.805 | val_precision: 0.929 | val_recall: 0.765 | val_auc: 0.862
test_loss: 0.57854 | test_acc: 85.938 | test_precision: 0.950 | test_recall: 0.704 | test_auc: 0.838

>>>>>>[SELLA] - 1.4 - 13/30: train_loss: 0.57852 | train_acc: 85.246 | train_precision: 0.914 | train_recall: 0.707 | train_auc: 0.830
val_loss: 0.56253 | val_acc: 90.244 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.57240 | test_acc: 87.500 | test_precision: 1.000 | test_recall: 0.704 | test_auc: 0.852

>>>>>>[SELLA] - 1.4 - 14/30: train_loss: 0.57197 | train_acc: 85.792 | train_precision: 0.915 | train_recall: 0.720 | train_auc: 0.837
val_loss: 0.55584 | val_acc: 90.244 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.56625 | test_acc: 89.062 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[SELLA] - 1.4 - 15/30: train_loss: 0.56571 | train_acc: 87.432 | train_precision: 0.919 | train_recall: 0.760 | train_auc: 0.857
val_loss: 0.54937 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.56024 | test_acc: 89.062 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[SELLA] - 1.4 - 16/30: train_loss: 0.55920 | train_acc: 88.525 | train_precision: 0.935 | train_recall: 0.773 | train_auc: 0.868
val_loss: 0.54302 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.55445 | test_acc: 89.062 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[SELLA] - 1.4 - 17/30: train_loss: 0.55301 | train_acc: 88.525 | train_precision: 0.935 | train_recall: 0.773 | train_auc: 0.868
val_loss: 0.53683 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.54880 | test_acc: 89.062 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[SELLA] - 1.4 - 18/30: train_loss: 0.54689 | train_acc: 89.071 | train_precision: 0.937 | train_recall: 0.787 | train_auc: 0.875
val_loss: 0.53067 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.54297 | test_acc: 90.625 | test_precision: 1.000 | test_recall: 0.778 | test_auc: 0.889

>>>>>>[SELLA] - 1.4 - 19/30: train_loss: 0.54066 | train_acc: 90.164 | train_precision: 0.952 | train_recall: 0.800 | train_auc: 0.886
val_loss: 0.52458 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.53728 | test_acc: 93.750 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[SELLA] - 1.4 - 20/30: train_loss: 0.53510 | train_acc: 90.164 | train_precision: 0.952 | train_recall: 0.800 | train_auc: 0.886
val_loss: 0.51847 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.53174 | test_acc: 93.750 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[SELLA] - 1.4 - 21/30: train_loss: 0.52896 | train_acc: 90.164 | train_precision: 0.952 | train_recall: 0.800 | train_auc: 0.886
val_loss: 0.51261 | val_acc: 92.683 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.52622 | test_acc: 93.750 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[SELLA] - 1.4 - 22/30: train_loss: 0.52316 | train_acc: 91.803 | train_precision: 0.969 | train_recall: 0.827 | train_auc: 0.904
val_loss: 0.50689 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.52085 | test_acc: 93.750 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[SELLA] - 1.4 - 23/30: train_loss: 0.51754 | train_acc: 92.350 | train_precision: 0.969 | train_recall: 0.840 | train_auc: 0.911
val_loss: 0.50120 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.51554 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 24/30: train_loss: 0.51232 | train_acc: 92.896 | train_precision: 0.984 | train_recall: 0.840 | train_auc: 0.915
val_loss: 0.49568 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.51036 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 25/30: train_loss: 0.50592 | train_acc: 92.896 | train_precision: 0.984 | train_recall: 0.840 | train_auc: 0.915
val_loss: 0.49035 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.50528 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 26/30: train_loss: 0.50134 | train_acc: 92.896 | train_precision: 0.984 | train_recall: 0.840 | train_auc: 0.915
val_loss: 0.48490 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.50013 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 27/30: train_loss: 0.49566 | train_acc: 93.443 | train_precision: 0.985 | train_recall: 0.853 | train_auc: 0.922
val_loss: 0.47971 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.49520 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 28/30: train_loss: 0.49056 | train_acc: 93.443 | train_precision: 0.985 | train_recall: 0.853 | train_auc: 0.922
val_loss: 0.47446 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.49031 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 29/30: train_loss: 0.48505 | train_acc: 93.443 | train_precision: 0.985 | train_recall: 0.853 | train_auc: 0.922
val_loss: 0.46947 | val_acc: 95.122 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.48550 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.4 - 30/30: train_loss: 0.48020 | train_acc: 94.536 | train_precision: 0.985 | train_recall: 0.880 | train_auc: 0.935
val_loss: 0.46447 | val_acc: 97.561 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.48071 | test_acc: 95.312 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[SELLA] - 1.5 - 1/30: train_loss: 0.63208 | train_acc: 78.723 | train_precision: 0.839 | train_recall: 0.603 | train_auc: 0.760
val_loss: 0.62385 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.63625 | test_acc: 76.562 | test_precision: 0.773 | test_recall: 0.630 | test_auc: 0.747

>>>>>>[SELLA] - 1.5 - 2/30: train_loss: 0.62216 | train_acc: 79.255 | train_precision: 0.855 | train_recall: 0.603 | train_auc: 0.765
val_loss: 0.61633 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.62842 | test_acc: 82.812 | test_precision: 0.944 | test_recall: 0.630 | test_auc: 0.801

>>>>>>[SELLA] - 1.5 - 3/30: train_loss: 0.61414 | train_acc: 81.383 | train_precision: 0.922 | train_recall: 0.603 | train_auc: 0.783
val_loss: 0.60903 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.62085 | test_acc: 82.812 | test_precision: 0.944 | test_recall: 0.630 | test_auc: 0.801

>>>>>>[SELLA] - 1.5 - 4/30: train_loss: 0.60556 | train_acc: 82.979 | train_precision: 0.942 | train_recall: 0.628 | train_auc: 0.800
val_loss: 0.60179 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.61340 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.5 - 5/30: train_loss: 0.60085 | train_acc: 82.979 | train_precision: 0.960 | train_recall: 0.615 | train_auc: 0.799
val_loss: 0.59496 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.60637 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.5 - 6/30: train_loss: 0.59120 | train_acc: 84.574 | train_precision: 1.000 | train_recall: 0.628 | train_auc: 0.814
val_loss: 0.58836 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.59946 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.5 - 7/30: train_loss: 0.58497 | train_acc: 84.574 | train_precision: 1.000 | train_recall: 0.628 | train_auc: 0.814
val_loss: 0.58176 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.59265 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.5 - 8/30: train_loss: 0.57502 | train_acc: 85.106 | train_precision: 1.000 | train_recall: 0.641 | train_auc: 0.821
val_loss: 0.57512 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.58587 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.5 - 9/30: train_loss: 0.57004 | train_acc: 85.106 | train_precision: 1.000 | train_recall: 0.641 | train_auc: 0.821
val_loss: 0.56871 | val_acc: 86.111 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.57915 | test_acc: 84.375 | test_precision: 1.000 | test_recall: 0.630 | test_auc: 0.815

>>>>>>[SELLA] - 1.5 - 10/30: train_loss: 0.56361 | train_acc: 85.638 | train_precision: 1.000 | train_recall: 0.654 | train_auc: 0.827
