EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.44001 | train_acc: 78.396 | train_precision: 0.065 | train_recall: 0.029 | train_auc: 0.476
val_loss: 0.11347 | val_acc: 99.194 | val_precision: 1.000 | val_recall: 0.955 | val_auc: 0.977
test_loss: 0.12097 | test_acc: 97.959 | test_precision: 1.000 | test_recall: 0.880 | test_auc: 0.940

>>>>>>[EMBRYONAL] - 3.1 - 5/30: train_loss: 0.08053 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.09357 | val_acc: 99.194 | val_precision: 1.000 | val_recall: 0.955 | val_auc: 0.977
test_loss: 0.10031 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.1 - 6/30: train_loss: 0.06562 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.07904 | val_acc: 99.194 | val_precision: 1.000 | val_recall: 0.955 | val_auc: 0.977
test_loss: 0.08673 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.1 - 7/30: train_loss: 0.05528 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.06883 | val_acc: 99.194 | val_precision: 1.000 | val_recall: 0.955 | val_auc: 0.977
test_loss: 0.07510 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.1 - 8/30: train_loss: 0.04750 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.06092 | val_acc: 99.194 | val_precision: 1.000 | val_recall: 0.955 | val_auc: 0.977
test_loss: 0.06712 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.1 - 9/30: train_loss: 0.04140 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.05431 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.06017 | test_acc: 99.320 | test_precision: 1.000 | test_recall: 0.960 | test_auc: 0.980

>>>>>>[EMBRYONAL] - 3.1 - 10/30: train_loss: 0.03692 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.04925 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05463 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 11/30: train_loss: 0.03251 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.04484 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.05020 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 12/30: train_loss: 0.02918 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.04094 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04652 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 13/30: train_loss: 0.02654 | train_acc: 99.560 | train_precision: 1.000 | train_recall: 0.972 | train_auc: 0.986
val_loss: 0.03880 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04304 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 14/30: train_loss: 0.02407 | train_acc: 99.780 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.03575 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.04015 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 15/30: train_loss: 0.02207 | train_acc: 99.780 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.03345 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03765 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 16/30: train_loss: 0.02052 | train_acc: 99.780 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.03125 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03543 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 17/30: train_loss: 0.01890 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03072 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03404 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 18/30: train_loss: 0.01744 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02787 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03164 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 19/30: train_loss: 0.01639 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02681 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03027 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 20/30: train_loss: 0.01531 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02530 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02869 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 21/30: train_loss: 0.01428 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02381 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02719 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 22/30: train_loss: 0.01338 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02230 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02582 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 23/30: train_loss: 0.01251 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02192 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02496 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 24/30: train_loss: 0.01191 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02031 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02359 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 25/30: train_loss: 0.01116 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01972 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02276 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 26/30: train_loss: 0.01057 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01874 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02179 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 27/30: train_loss: 0.01007 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01809 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02092 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 28/30: train_loss: 0.00951 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01751 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02021 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.1 - 29/30: train_loss: 0.00897 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01657 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01931 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 1/30: train_loss: 0.35032 | train_acc: 83.843 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.499
val_loss: 0.28563 | val_acc: 83.471 | val_precision: 1.000 | val_recall: 0.048 | val_auc: 0.524
test_loss: 0.29303 | test_acc: 82.993 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 3.2 - 2/30: train_loss: 0.18413 | train_acc: 93.450 | train_precision: 1.000 | train_recall: 0.589 | train_auc: 0.795
val_loss: 0.18226 | val_acc: 94.215 | val_precision: 1.000 | val_recall: 0.667 | val_auc: 0.833
test_loss: 0.19107 | test_acc: 95.238 | test_precision: 1.000 | test_recall: 0.720 | test_auc: 0.860

>>>>>>[EMBRYONAL] - 3.2 - 3/30: train_loss: 0.12521 | train_acc: 97.162 | train_precision: 1.000 | train_recall: 0.822 | train_auc: 0.911
val_loss: 0.12807 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.13801 | test_acc: 97.279 | test_precision: 1.000 | test_recall: 0.840 | test_auc: 0.920

>>>>>>[EMBRYONAL] - 3.2 - 4/30: train_loss: 0.09160 | train_acc: 99.127 | train_precision: 1.000 | train_recall: 0.945 | train_auc: 0.973
val_loss: 0.10778 | val_acc: 98.347 | val_precision: 1.000 | val_recall: 0.905 | val_auc: 0.952
test_loss: 0.11618 | test_acc: 97.279 | test_precision: 1.000 | test_recall: 0.840 | test_auc: 0.920

>>>>>>[EMBRYONAL] - 3.2 - 5/30: train_loss: 0.07504 | train_acc: 99.345 | train_precision: 1.000 | train_recall: 0.959 | train_auc: 0.979
val_loss: 0.08556 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.09399 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.2 - 6/30: train_loss: 0.05939 | train_acc: 99.563 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.986
val_loss: 0.06872 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.07793 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.2 - 7/30: train_loss: 0.05102 | train_acc: 99.563 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.986
val_loss: 0.05979 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.06826 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.2 - 8/30: train_loss: 0.04323 | train_acc: 99.782 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.05412 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.06154 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.2 - 9/30: train_loss: 0.03915 | train_acc: 99.563 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.986
val_loss: 0.04710 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.05469 | test_acc: 99.320 | test_precision: 1.000 | test_recall: 0.960 | test_auc: 0.980

>>>>>>[EMBRYONAL] - 3.2 - 10/30: train_loss: 0.03340 | train_acc: 99.782 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.04232 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.04965 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 11/30: train_loss: 0.03001 | train_acc: 99.782 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.03837 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.04543 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 12/30: train_loss: 0.02798 | train_acc: 99.782 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.03454 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.04175 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 13/30: train_loss: 0.02482 | train_acc: 99.782 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.03094 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.03847 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 14/30: train_loss: 0.02218 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.03109 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.03647 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 15/30: train_loss: 0.02076 | train_acc: 99.782 | train_precision: 1.000 | train_recall: 0.986 | train_auc: 0.993
val_loss: 0.02621 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.03363 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 16/30: train_loss: 0.01909 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02534 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.03152 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 17/30: train_loss: 0.01734 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02371 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.02975 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 18/30: train_loss: 0.01618 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02290 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.02815 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 19/30: train_loss: 0.01514 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02139 | val_acc: 99.174 | val_precision: 1.000 | val_recall: 0.952 | val_auc: 0.976
test_loss: 0.02661 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 20/30: train_loss: 0.01432 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01949 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02527 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 21/30: train_loss: 0.01354 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01884 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02398 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 22/30: train_loss: 0.01261 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01791 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02288 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 23/30: train_loss: 0.01178 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01784 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02193 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 24/30: train_loss: 0.01101 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01673 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02088 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 25/30: train_loss: 0.01060 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01763 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02036 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 26/30: train_loss: 0.01002 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01531 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01912 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 27/30: train_loss: 0.00932 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01474 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01834 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 28/30: train_loss: 0.00889 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01429 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01762 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 29/30: train_loss: 0.00853 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01302 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01700 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.2 - 30/30: train_loss: 0.00821 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01258 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01632 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 3.3 - 1/30: train_loss: 0.36729 | train_acc: 82.796 | train_precision: 0.167 | train_recall: 0.013 | train_auc: 0.500
val_loss: 0.27242 | val_acc: 88.596 | val_precision: 1.000 | val_recall: 0.278 | val_auc: 0.639
test_loss: 0.29662 | test_acc: 85.034 | test_precision: 1.000 | test_recall: 0.120 | test_auc: 0.560

>>>>>>[EMBRYONAL] - 3.3 - 2/30: train_loss: 0.19869 | train_acc: 91.183 | train_precision: 1.000 | train_recall: 0.461 | train_auc: 0.730
val_loss: 0.16336 | val_acc: 97.368 | val_precision: 1.000 | val_recall: 0.833 | val_auc: 0.917
test_loss: 0.18511 | test_acc: 96.599 | test_precision: 1.000 | test_recall: 0.800 | test_auc: 0.900

>>>>>>[EMBRYONAL] - 3.3 - 3/30: train_loss: 0.13052 | train_acc: 97.204 | train_precision: 1.000 | train_recall: 0.829 | train_auc: 0.914
val_loss: 0.11583 | val_acc: 97.368 | val_precision: 1.000 | val_recall: 0.833 | val_auc: 0.917
test_loss: 0.14076 | test_acc: 97.279 | test_precision: 1.000 | test_recall: 0.840 | test_auc: 0.920

>>>>>>[EMBRYONAL] - 3.3 - 4/30: train_loss: 0.09620 | train_acc: 98.280 | train_precision: 1.000 | train_recall: 0.895 | train_auc: 0.947
val_loss: 0.08536 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.10770 | test_acc: 97.959 | test_precision: 1.000 | test_recall: 0.880 | test_auc: 0.940

>>>>>>[EMBRYONAL] - 3.3 - 5/30: train_loss: 0.07448 | train_acc: 98.710 | train_precision: 1.000 | train_recall: 0.921 | train_auc: 0.961
val_loss: 0.06788 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.08823 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.3 - 6/30: train_loss: 0.06207 | train_acc: 99.355 | train_precision: 1.000 | train_recall: 0.961 | train_auc: 0.980
val_loss: 0.05625 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.07569 | test_acc: 98.639 | test_precision: 1.000 | test_recall: 0.920 | test_auc: 0.960

>>>>>>[EMBRYONAL] - 3.3 - 7/30: train_loss: 0.05159 | train_acc: 99.140 | train_precision: 0.986 | train_recall: 0.961 | train_auc: 0.979
