EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.53069 | train_acc: 80.624 | train_precision: 0.095 | train_recall: 0.029 | train_auc: 0.489
>>>>>>[GLIOBLASTOMA] - 2.3 - 12/30: train_loss: 0.17489 | train_acc: 98.841 | train_precision: 0.973 | train_recall: 0.973 | train_auc: 0.983
val_loss: 0.13484 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.16387 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 13/30: train_loss: 0.15910 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.12697 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.15683 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 14/30: train_loss: 0.15215 | train_acc: 97.681 | train_precision: 0.971 | train_recall: 0.919 | train_auc: 0.956
val_loss: 0.11806 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.13996 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 15/30: train_loss: 0.14939 | train_acc: 98.261 | train_precision: 0.947 | train_recall: 0.973 | train_auc: 0.979
val_loss: 0.11099 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.13264 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 16/30: train_loss: 0.13729 | train_acc: 98.551 | train_precision: 0.960 | train_recall: 0.973 | train_auc: 0.981
val_loss: 0.10819 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.12338 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 17/30: train_loss: 0.13291 | train_acc: 98.841 | train_precision: 0.961 | train_recall: 0.986 | train_auc: 0.988
val_loss: 0.10015 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.11583 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 18/30: train_loss: 0.12244 | train_acc: 98.841 | train_precision: 0.961 | train_recall: 0.986 | train_auc: 0.988
val_loss: 0.09443 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.10980 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 19/30: train_loss: 0.11690 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.09002 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.10435 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 20/30: train_loss: 0.11475 | train_acc: 98.261 | train_precision: 0.936 | train_recall: 0.986 | train_auc: 0.984
val_loss: 0.08947 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.10895 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 21/30: train_loss: 0.10920 | train_acc: 98.551 | train_precision: 0.973 | train_recall: 0.959 | train_auc: 0.976
val_loss: 0.08425 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.09421 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 22/30: train_loss: 0.10321 | train_acc: 99.420 | train_precision: 0.974 | train_recall: 1.000 | train_auc: 0.996
val_loss: 0.08009 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.08979 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 23/30: train_loss: 0.10187 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.07732 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.08571 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 24/30: train_loss: 0.10057 | train_acc: 98.841 | train_precision: 0.973 | train_recall: 0.973 | train_auc: 0.983
val_loss: 0.07374 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.08201 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 25/30: train_loss: 0.09572 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.07032 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.07928 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 26/30: train_loss: 0.09069 | train_acc: 98.841 | train_precision: 0.961 | train_recall: 0.986 | train_auc: 0.988
val_loss: 0.06784 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.07624 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 27/30: train_loss: 0.09093 | train_acc: 99.130 | train_precision: 0.961 | train_recall: 1.000 | train_auc: 0.994
val_loss: 0.06779 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.07336 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 28/30: train_loss: 0.08697 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.06735 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.07169 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 29/30: train_loss: 0.08350 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.06375 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.06815 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.3 - 30/30: train_loss: 0.07922 | train_acc: 98.551 | train_precision: 0.948 | train_recall: 0.986 | train_auc: 0.986
val_loss: 0.05977 | val_acc: 98.837 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.993
test_loss: 0.06581 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 1/30: train_loss: 0.60095 | train_acc: 73.276 | train_precision: 0.219 | train_recall: 0.093 | train_auc: 0.501
val_loss: 0.58270 | val_acc: 79.518 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.64178 | test_acc: 76.106 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[GLIOBLASTOMA] - 2.4 - 2/30: train_loss: 0.49608 | train_acc: 78.736 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.507
val_loss: 0.47253 | val_acc: 84.337 | val_precision: 1.000 | val_recall: 0.235 | val_auc: 0.618
test_loss: 0.49911 | test_acc: 82.301 | test_precision: 1.000 | test_recall: 0.259 | test_auc: 0.630

>>>>>>[GLIOBLASTOMA] - 2.4 - 3/30: train_loss: 0.42175 | train_acc: 85.345 | train_precision: 1.000 | train_recall: 0.320 | train_auc: 0.660
val_loss: 0.40257 | val_acc: 86.747 | val_precision: 1.000 | val_recall: 0.353 | val_auc: 0.676
test_loss: 0.41937 | test_acc: 89.381 | test_precision: 1.000 | test_recall: 0.556 | test_auc: 0.778

>>>>>>[GLIOBLASTOMA] - 2.4 - 4/30: train_loss: 0.35817 | train_acc: 86.494 | train_precision: 1.000 | train_recall: 0.373 | train_auc: 0.687
val_loss: 0.35298 | val_acc: 90.361 | val_precision: 1.000 | val_recall: 0.529 | val_auc: 0.765
test_loss: 0.36468 | test_acc: 92.920 | test_precision: 0.952 | test_recall: 0.741 | test_auc: 0.865

>>>>>>[GLIOBLASTOMA] - 2.4 - 5/30: train_loss: 0.31259 | train_acc: 90.517 | train_precision: 0.938 | train_recall: 0.600 | train_auc: 0.795
val_loss: 0.30943 | val_acc: 96.386 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.31567 | test_acc: 96.460 | test_precision: 0.960 | test_recall: 0.889 | test_auc: 0.939

>>>>>>[GLIOBLASTOMA] - 2.4 - 6/30: train_loss: 0.27840 | train_acc: 93.103 | train_precision: 0.918 | train_recall: 0.747 | train_auc: 0.864
val_loss: 0.27997 | val_acc: 96.386 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.28349 | test_acc: 97.345 | test_precision: 0.962 | test_recall: 0.926 | test_auc: 0.957

>>>>>>[GLIOBLASTOMA] - 2.4 - 7/30: train_loss: 0.24921 | train_acc: 94.540 | train_precision: 0.967 | train_recall: 0.773 | train_auc: 0.883
val_loss: 0.25574 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.25683 | test_acc: 98.230 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.976

>>>>>>[GLIOBLASTOMA] - 2.4 - 8/30: train_loss: 0.22669 | train_acc: 96.839 | train_precision: 0.944 | train_recall: 0.907 | train_auc: 0.946
val_loss: 0.24275 | val_acc: 95.181 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.24111 | test_acc: 96.460 | test_precision: 0.960 | test_recall: 0.889 | test_auc: 0.939

>>>>>>[GLIOBLASTOMA] - 2.4 - 9/30: train_loss: 0.21186 | train_acc: 96.839 | train_precision: 0.957 | train_recall: 0.893 | train_auc: 0.941
val_loss: 0.21621 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.21365 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 10/30: train_loss: 0.19273 | train_acc: 97.414 | train_precision: 0.946 | train_recall: 0.933 | train_auc: 0.959
val_loss: 0.21237 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.20622 | test_acc: 98.230 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.976

>>>>>>[GLIOBLASTOMA] - 2.4 - 11/30: train_loss: 0.18539 | train_acc: 97.701 | train_precision: 0.935 | train_recall: 0.960 | train_auc: 0.971
val_loss: 0.20014 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.19199 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 12/30: train_loss: 0.16868 | train_acc: 98.276 | train_precision: 0.937 | train_recall: 0.987 | train_auc: 0.984
val_loss: 0.17428 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.16782 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 13/30: train_loss: 0.16188 | train_acc: 98.563 | train_precision: 0.938 | train_recall: 1.000 | train_auc: 0.991
val_loss: 0.16109 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.15475 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 14/30: train_loss: 0.15032 | train_acc: 98.851 | train_precision: 0.961 | train_recall: 0.987 | train_auc: 0.988
val_loss: 0.15048 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.14441 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 15/30: train_loss: 0.14111 | train_acc: 99.138 | train_precision: 0.962 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.14568 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.13665 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 16/30: train_loss: 0.13620 | train_acc: 98.276 | train_precision: 0.926 | train_recall: 1.000 | train_auc: 0.989
val_loss: 0.14709 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.13415 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 17/30: train_loss: 0.12810 | train_acc: 98.851 | train_precision: 0.973 | train_recall: 0.973 | train_auc: 0.983
val_loss: 0.12536 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.11908 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 18/30: train_loss: 0.12379 | train_acc: 98.851 | train_precision: 0.949 | train_recall: 1.000 | train_auc: 0.993
val_loss: 0.12053 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.11300 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 19/30: train_loss: 0.11841 | train_acc: 97.989 | train_precision: 0.947 | train_recall: 0.960 | train_auc: 0.973
val_loss: 0.11109 | val_acc: 98.795 | val_precision: 0.944 | val_recall: 1.000 | val_auc: 0.992
test_loss: 0.11036 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 20/30: train_loss: 0.11358 | train_acc: 98.563 | train_precision: 0.938 | train_recall: 1.000 | train_auc: 0.991
val_loss: 0.11169 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.10212 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 21/30: train_loss: 0.10953 | train_acc: 98.563 | train_precision: 0.938 | train_recall: 1.000 | train_auc: 0.991
val_loss: 0.12227 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.10519 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 22/30: train_loss: 0.10409 | train_acc: 98.851 | train_precision: 0.949 | train_recall: 1.000 | train_auc: 0.993
val_loss: 0.10780 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.09455 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 23/30: train_loss: 0.10291 | train_acc: 98.563 | train_precision: 0.949 | train_recall: 0.987 | train_auc: 0.986
val_loss: 0.11141 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.09438 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 24/30: train_loss: 0.09890 | train_acc: 99.138 | train_precision: 0.962 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.13378 | val_acc: 96.386 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.10874 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[GLIOBLASTOMA] - 2.4 - 25/30: train_loss: 0.09413 | train_acc: 99.138 | train_precision: 0.962 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.08715 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.08061 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 26/30: train_loss: 0.09262 | train_acc: 98.851 | train_precision: 0.961 | train_recall: 0.987 | train_auc: 0.988
val_loss: 0.08631 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.07741 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 27/30: train_loss: 0.08725 | train_acc: 99.138 | train_precision: 0.962 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.08093 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.07501 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 28/30: train_loss: 0.08364 | train_acc: 99.138 | train_precision: 0.962 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.09271 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.07555 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 29/30: train_loss: 0.08048 | train_acc: 98.851 | train_precision: 0.949 | train_recall: 1.000 | train_auc: 0.993
val_loss: 0.07749 | val_acc: 98.795 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.06927 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.4 - 30/30: train_loss: 0.07690 | train_acc: 99.138 | train_precision: 0.962 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.09349 | val_acc: 97.590 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.07357 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.5 - 1/30: train_loss: 0.62997 | train_acc: 71.591 | train_precision: 0.211 | train_recall: 0.103 | train_auc: 0.497
val_loss: 0.52001 | val_acc: 82.278 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.63253 | test_acc: 76.106 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[GLIOBLASTOMA] - 2.5 - 2/30: train_loss: 0.50476 | train_acc: 80.966 | train_precision: 0.923 | train_recall: 0.154 | train_auc: 0.575
val_loss: 0.46880 | val_acc: 92.405 | val_precision: 1.000 | val_recall: 0.571 | val_auc: 0.786
test_loss: 0.49433 | test_acc: 94.690 | test_precision: 0.957 | test_recall: 0.815 | test_auc: 0.902

>>>>>>[GLIOBLASTOMA] - 2.5 - 3/30: train_loss: 0.41606 | train_acc: 84.943 | train_precision: 0.963 | train_recall: 0.333 | train_auc: 0.665
val_loss: 0.37141 | val_acc: 87.342 | val_precision: 1.000 | val_recall: 0.286 | val_auc: 0.643
test_loss: 0.43450 | test_acc: 88.496 | test_precision: 1.000 | test_recall: 0.519 | test_auc: 0.759

>>>>>>[GLIOBLASTOMA] - 2.5 - 4/30: train_loss: 0.35709 | train_acc: 92.614 | train_precision: 0.948 | train_recall: 0.705 | train_auc: 0.847
val_loss: 0.33272 | val_acc: 84.810 | val_precision: 1.000 | val_recall: 0.143 | val_auc: 0.571
test_loss: 0.44988 | test_acc: 82.301 | test_precision: 1.000 | test_recall: 0.259 | test_auc: 0.630

>>>>>>[GLIOBLASTOMA] - 2.5 - 5/30: train_loss: 0.30974 | train_acc: 89.773 | train_precision: 0.920 | train_recall: 0.590 | train_auc: 0.788
val_loss: 0.29324 | val_acc: 93.671 | val_precision: 1.000 | val_recall: 0.643 | val_auc: 0.821
test_loss: 0.32098 | test_acc: 95.575 | test_precision: 0.923 | test_recall: 0.889 | test_auc: 0.933

>>>>>>[GLIOBLASTOMA] - 2.5 - 6/30: train_loss: 0.27737 | train_acc: 92.614 | train_precision: 0.981 | train_recall: 0.679 | train_auc: 0.838
val_loss: 0.27031 | val_acc: 97.468 | val_precision: 1.000 | val_recall: 0.857 | val_auc: 0.929
test_loss: 0.28357 | test_acc: 97.345 | test_precision: 0.929 | test_recall: 0.963 | test_auc: 0.970

>>>>>>[GLIOBLASTOMA] - 2.5 - 7/30: train_loss: 0.25384 | train_acc: 95.170 | train_precision: 0.969 | train_recall: 0.808 | train_auc: 0.900
val_loss: 0.24003 | val_acc: 89.873 | val_precision: 1.000 | val_recall: 0.429 | val_auc: 0.714
test_loss: 0.28773 | test_acc: 93.805 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[GLIOBLASTOMA] - 2.5 - 8/30: train_loss: 0.22776 | train_acc: 95.739 | train_precision: 0.944 | train_recall: 0.859 | train_auc: 0.922
val_loss: 0.21788 | val_acc: 92.405 | val_precision: 1.000 | val_recall: 0.571 | val_auc: 0.786
test_loss: 0.24710 | test_acc: 96.460 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[GLIOBLASTOMA] - 2.5 - 9/30: train_loss: 0.20788 | train_acc: 96.307 | train_precision: 0.985 | train_recall: 0.846 | train_auc: 0.921
val_loss: 0.20211 | val_acc: 98.734 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.21127 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.5 - 10/30: train_loss: 0.19366 | train_acc: 96.591 | train_precision: 0.946 | train_recall: 0.897 | train_auc: 0.941
val_loss: 0.18708 | val_acc: 98.734 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.19533 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.5 - 11/30: train_loss: 0.17906 | train_acc: 98.580 | train_precision: 0.962 | train_recall: 0.974 | train_auc: 0.982
val_loss: 0.17626 | val_acc: 94.937 | val_precision: 1.000 | val_recall: 0.714 | val_auc: 0.857
test_loss: 0.19028 | test_acc: 97.345 | test_precision: 0.962 | test_recall: 0.926 | test_auc: 0.957

>>>>>>[GLIOBLASTOMA] - 2.5 - 12/30: train_loss: 0.16818 | train_acc: 98.864 | train_precision: 0.974 | train_recall: 0.974 | train_auc: 0.984
val_loss: 0.16467 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.16451 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.5 - 13/30: train_loss: 0.15514 | train_acc: 98.864 | train_precision: 0.963 | train_recall: 0.987 | train_auc: 0.988
val_loss: 0.15773 | val_acc: 96.203 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.16533 | test_acc: 99.115 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.994

>>>>>>[GLIOBLASTOMA] - 2.5 - 14/30: train_loss: 0.14760 | train_acc: 98.580 | train_precision: 0.962 | train_recall: 0.974 | train_auc: 0.982
